country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Scotland,,2/1/2021,619123,610778,8345,35377,25023,11.33,11.18,0.15,4580,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Serbia,SRB,1/8/2021,7000,,,,,0.1,,,,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/9/2021,,,,,1150,,,,169,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/10/2021,9300,,,,1150,0.14,,,169,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/11/2021,,,,,1503,,,,221,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/12/2021,,,,,1680,,,,247,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/13/2021,,,,,1785,,,,262,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/14/2021,18136,,,,1856,0.27,,,273,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/15/2021,,,,,2221,,,,326,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/16/2021,,,,,2687,,,,395,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/17/2021,,,,,3153,,,,463,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/18/2021,,,,,3468,,,,510,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/19/2021,,,,,3783,,,,556,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/20/2021,44611,,,,4098,0.66,,,602,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/21/2021,84832,,,40221,9528,1.25,,,1400,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/22/2021,119711,,,34879,13880,1.76,,,2040,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/23/2021,163355,,,43644,19485,2.4,,,2864,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/24/2021,217800,,,54445,26632,3.2,,,3914,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/25/2021,256521,,,38721,31534,3.77,,,4634,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/26/2021,319504,,,62983,39901,4.7,,,5864,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/27/2021,361830,,,42326,45317,5.32,,,6660,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/28/2021,401556,,,39726,45246,5.9,,,6649,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/29/2021,430759,,,29203,44435,6.33,,,6530,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/30/2021,437380,,,6621,39146,6.43,,,5753,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,1/31/2021,,,,,34158,,,,5020,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,2/1/2021,,,,,31416,,,,4617,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Serbia,SRB,2/2/2021,495964,,,,25209,7.29,,,3705,"Pfizer/BioNTech, Sinopharm, Sputnik V",Government of Serbia,https://www.kurir.rs/vesti/drustvo/3617183/u-srbiji-vakcinisano-skoro-pola-miliona-gradjana-i-dalje-u-regionu-ubedljivo-prvi-drugi-u-evropi
Seychelles,SYC,1/9/2021,0,,,,,0,,,,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/10/2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/11/2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/12/2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/13/2021,2000,,,,500,2.03,,,5084,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/14/2021,,,,,600,,,,6101,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/15/2021,4000,,,,667,4.07,,,6783,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/16/2021,7000,,,3000,1000,7.12,,,10169,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/17/2021,,,,,1118,,,,11369,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/18/2021,,,,,1236,,,,12569,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/19/2021,10976,,,,1354,11.16,,,13769,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/20/2021,13163,,,2187,1595,13.39,,,16219,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/21/2021,,,,,1718,,,,17470,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/22/2021,16890,,,,1841,17.18,,,18721,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/23/2021,18353,,,1463,1622,18.66,,,16494,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/24/2021,,,,,1542,,,,15680,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/25/2021,19889,,,,1463,20.22,,,14877,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/26/2021,22712,,,2823,1677,23.1,,,17053,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/27/2021,25587,,,2875,1775,26.02,,,18050,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/28/2021,28779,,,3192,1965,29.26,,,19982,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Seychelles,SYC,1/29/2021,30861,,,2082,1996,31.38,,,20297,"Oxford/AstraZeneca, Sinopharm",Extended Programme for Immunisation,http://www.health.gov.sc/wp-content/uploads/COVID-19-VACCINATION-UPTAKE-REPORT_29TH-January-2021.pdf
Singapore,SGP,1/11/2021,3400,3400,,,,0.06,0.06,,,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/12/2021,6200,6200,,2800,2800,0.11,0.11,,479,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/13/2021,,,,,4090,,,,699,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/14/2021,,,,,4520,,,,773,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/15/2021,,,,,4735,,,,809,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/16/2021,,,,,4864,,,,831,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/17/2021,,,,,4950,,,,846,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/18/2021,,,,,5011,,,,857,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/19/2021,,,,,5380,,,,920,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/20/2021,,,,,5380,,,,920,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/21/2021,,,,,5380,,,,920,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/22/2021,60000,60000,,,5380,1.03,1.03,,920,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/23/2021,,,,,6127,,,,1047,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/24/2021,,,,,6874,,,,1175,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/25/2021,,,,,7621,,,,1303,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/26/2021,,,,,8369,,,,1431,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/27/2021,113050,113000,50,,9116,1.93,1.93,0,1558,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/28/2021,,,,,9847,,,,1683,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/29/2021,,,,,10579,,,,1808,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/30/2021,,,,,10563,,,,1806,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Singapore,SGP,1/31/2021,155050,155000,50,,10547,2.65,2.65,0,1803,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/the-progress-of-our-covid-19-vaccination-programme-and-adverse-events
Slovakia,SVK,1/4/2021,0,0,,,,0,0,,,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/5/2021,425,425,,425,425,0.01,0.01,,78,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/6/2021,6618,6618,,6193,3309,0.12,0.12,,606,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/7/2021,13631,13631,,7013,4544,0.25,0.25,,832,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/8/2021,20548,20548,,6917,5137,0.38,0.38,,941,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/9/2021,22281,22281,,1733,4456,0.41,0.41,,816,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/10/2021,25326,25326,,3045,4221,0.46,0.46,,773,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/11/2021,29221,29221,,3895,4174,0.54,0.54,,765,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/12/2021,39735,39735,,10514,5616,0.73,0.73,,1029,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/13/2021,46243,46243,,6508,5661,0.85,0.85,,1037,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/14/2021,53830,53830,,7587,5743,0.99,0.99,,1052,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/15/2021,61372,61372,,7542,5832,1.12,1.12,,1068,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/16/2021,62580,62580,,1208,5757,1.15,1.15,,1054,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/17/2021,62634,62634,,54,5330,1.15,1.15,,976,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/18/2021,71617,71035,582,8983,6057,1.31,1.3,0.01,1109,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/19/2021,78663,77624,1039,7046,5561,1.44,1.42,0.02,1019,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/20/2021,85957,84057,1900,7294,5673,1.57,1.54,0.03,1039,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/21/2021,92828,90284,2544,6871,5571,1.7,1.65,0.05,1020,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/22/2021,99090,96421,2669,6262,5388,1.81,1.77,0.05,987,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/23/2021,99366,96697,2669,276,5255,1.82,1.77,0.05,963,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/24/2021,99366,96697,2669,0,5247,1.82,1.77,0.05,961,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/25/2021,107506,102683,4823,8140,5127,1.97,1.88,0.09,939,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/26/2021,114403,109198,5205,6897,5106,2.1,2,0.1,935,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/27/2021,121245,115770,5475,6842,5041,2.22,2.12,0.1,923,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/28/2021,131017,124034,6983,9772,5456,2.4,2.27,0.13,999,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/29/2021,142516,133201,9315,11499,6204,2.61,2.44,0.17,1136,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/30/2021,143500,134182,9318,984,6305,2.63,2.46,0.17,1155,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/31/2021,143781,134295,9486,281,6345,2.63,2.46,0.17,1162,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2/1/2021,155145,142751,12394,11364,6806,2.84,2.61,0.23,1247,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovenia,SVN,1/3/2021,5934,5934,,,,0.29,0.29,,,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/4/2021,7204,7204,,1270,1270,0.35,0.35,,611,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/5/2021,8901,8901,,1697,1484,0.43,0.43,,714,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/6/2021,12265,12265,,3364,2110,0.59,0.59,,1015,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/7/2021,16339,16339,,4074,2601,0.79,0.79,,1251,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/8/2021,19523,19523,,3184,2718,0.94,0.94,,1307,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/9/2021,19930,19930,,407,2333,0.96,0.96,,1122,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
